ano,mes,cbo6,secao,mov,porte,n,sal_medio
2023,10,212425,C,deslig,8,1,3268.27
2023,10,212425,G,deslig,2,1,4000.0
2023,10,212425,H,adm,7,1,10930.2
2023,10,212425,J,deslig,1,1,5881.31
2023,10,212425,K,deslig,6,1,18300.0
2023,10,212425,K,deslig,10,3,22965.06
2023,10,203105,J,adm,4,1,2500.0
2023,10,203105,J,adm,5,1,2200.0
2023,10,203105,J,adm,10,1,3800.0
2023,10,203105,J,deslig,5,2,18696.41
2023,10,203105,J,deslig,7,1,6000.0
2023,10,203105,K,adm,9,1,17320.0
2023,10,211205,C,adm,7,1,1560.0
2023,10,211205,G,adm,8,1,4300.0
2023,10,211220,G,adm,3,1,6000.0
2023,10,211220,M,adm,5,1,2000.0
2023,10,212205,C,adm,7,1,10213.93
2023,10,212205,G,adm,4,2,15000.0
2023,10,212205,G,deslig,8,1,3042.6
2023,10,212205,K,adm,8,2,8161.29
2023,10,212210,K,deslig,7,1,14000.0
2023,10,212215,G,adm,6,1,19400.0
2023,10,212215,K,adm,1,1,29000.0
2023,10,212215,P,deslig,6,1,15400.0
2023,10,212305,C,deslig,8,1,13202.96
2023,10,212305,J,deslig,1,2,21300.0
2023,10,212305,K,adm,6,1,4300.0
2023,10,212305,K,adm,7,2,20000.0
2023,10,212305,K,deslig,7,3,12734.85
2023,10,212305,M,deslig,8,1,5377.0
2023,10,212305,P,deslig,8,1,6076.8
2023,10,212405,C,deslig,2,1,6669.27
2023,10,212405,F,adm,6,1,3885.0
2023,10,212405,H,deslig,4,1,1607.0
2023,10,212405,K,deslig,2,3,12921.09
2023,10,212405,P,deslig,2,1,2914.21
2023,10,212405,Q,deslig,7,2,6703.52
2023,10,212405,S,adm,8,1,14839.0
2023,10,212410,I,deslig,7,1,3931.2
2023,10,212410,M,adm,1,3,7685.15
2023,10,212410,P,adm,7,1,5000.0
2023,10,212410,P,deslig,2,1,3937.67
2023,10,212410,R,adm,7,1,2257.53
2023,10,212425,G,adm,8,1,11500.0
2023,10,212425,K,adm,6,2,18000.0
2023,10,212425,M,adm,8,1,16500.0
2023,10,203105,J,deslig,6,1,10498.95
2023,10,203105,K,adm,8,1,5419.35
2023,10,203105,K,deslig,9,1,5402.64
2023,10,203105,K,deslig,10,1,16472.88
2023,10,203105,M,deslig,7,1,15605.0
2023,10,203105,M,deslig,9,1,13694.0
2023,10,203105,N,adm,6,1,7800.0
2023,10,203105,N,deslig,9,1,11816.05
2023,10,203105,Q,adm,10,1,10028.29
2023,10,211205,G,adm,9,1,3500.0
2023,10,211205,G,deslig,8,1,4357.55
2023,10,211205,H,deslig,4,1,2612.13
2023,10,211205,H,deslig,8,1,3388.42
2023,10,211205,L,adm,5,1,5000.0
2023,10,211205,N,deslig,5,1,4597.65
2023,10,211210,J,deslig,7,1,6230.84
2023,10,211215,K,deslig,7,1,6142.0
2023,10,211215,K,deslig,8,1,5258.73
2023,10,212205,N,adm,10,1,16000.0
2023,10,212205,N,deslig,8,1,27720.48
2023,10,212210,G,deslig,6,1,11322.0
2023,10,212215,J,deslig,2,1,2411.76
2023,10,212305,C,deslig,10,1,13250.0
2023,10,212305,K,adm,9,1,4002.0
2023,10,212305,K,deslig,6,1,21457.25
2023,10,212405,A,adm,7,1,2500.0
2023,10,212405,C,deslig,1,1,11600.0
2023,10,212405,D,adm,1,1,11000.0
2023,10,212405,D,adm,10,1,18500.0
2023,10,212405,I,adm,4,1,4000.0
2023,10,212405,Q,deslig,4,1,3114.9
2023,10,212405,S,deslig,4,1,2913.07
2023,10,212410,G,adm,9,1,3464.0
2023,10,212410,H,adm,4,1,9633.0
2023,10,212410,H,deslig,8,1,3240.0
2023,10,212410,M,deslig,9,1,6435.0
2023,10,212410,N,deslig,2,1,1740.0
2023,10,212410,P,adm,3,1,4000.0
2023,10,212410,Q,adm,2,1,4000.0
2023,10,212410,Q,adm,7,1,3000.0
2023,10,212410,S,adm,3,1,4500.0
2023,10,212425,C,adm,8,1,3268.27
2023,10,212425,G,adm,7,1,23461.54
2023,10,212425,G,deslig,8,1,14000.0
2023,10,212425,N,deslig,8,1,18000.0
2023,10,203105,K,adm,7,1,5000.0
2023,10,203105,M,deslig,5,1,8026.4
2023,10,211205,C,deslig,10,1,4151.94
2023,10,211205,M,adm,1,1,12000.0
2023,10,212205,G,deslig,4,1,1800.0
2023,10,212205,M,adm,6,2,20566.12
2023,10,212210,G,deslig,10,1,5815.79
2023,10,212210,J,adm,3,1,14000.0
2023,10,212215,G,deslig,5,1,10408.88
2023,10,212305,K,deslig,8,1,16981.94
2023,10,212405,L,adm,5,1,17000.0
2023,10,212405,S,adm,2,2,2348.74
2023,11,203105,C,deslig,8,2,15644.5
2023,11,203105,J,adm,3,1,15000.0
2023,11,203105,J,deslig,6,2,8023.9
2023,11,203105,K,deslig,5,1,11078.0
2023,11,203105,K,deslig,6,2,10778.64
2023,11,203105,K,deslig,8,2,4811.06
2023,11,203105,M,adm,10,6,10160.18
2023,11,203105,M,deslig,8,2,15243.28
2023,11,211205,C,adm,7,1,1792.26
2023,11,211205,H,deslig,10,1,12066.43
2023,11,211205,J,adm,5,1,11200.0
2023,11,211205,K,adm,8,2,12234.57
2023,11,211205,K,adm,10,6,6675.83
2023,11,211205,K,deslig,8,4,16567.03
2023,11,211205,M,adm,3,1,3500.0
2023,11,211210,N,adm,5,1,10836.8
2023,11,211220,H,adm,1,8,3000.0
2023,11,211220,M,deslig,7,1,13430.98
2023,11,211220,Q,adm,9,1,10000.0
2023,11,212205,J,adm,1,2,10000.0
2023,11,212205,J,adm,6,2,17809.75
2023,11,212205,J,adm,7,4,14855.65
2023,11,212205,J,adm,9,8,17274.14
2023,11,212205,J,adm,10,4,16200.0
2023,11,212205,J,deslig,2,2,13158.0
2023,11,212205,J,deslig,4,2,10100.0
2023,11,212205,J,deslig,7,7,10084.61
2023,11,212205,J,deslig,9,11,17951.43
2023,11,212205,J,deslig,10,11,15206.98
2023,11,212205,K,adm,3,1,4000.0
2023,11,212205,K,adm,8,3,11048.39
2023,11,212205,K,adm,10,8,17509.5
2023,11,212205,N,deslig,8,5,29509.12
2023,11,212210,J,deslig,8,1,11970.09
2023,11,212210,M,adm,8,14,15185.71
2023,11,212215,F,deslig,5,1,5277.31
2023,11,212215,G,deslig,1,1,8500.0
2023,11,212215,G,deslig,10,2,16386.47
2023,11,212215,J,adm,1,9,5355.56
2023,11,212215,J,adm,5,10,5199.26
2023,11,212215,J,adm,6,8,12516.25
2023,11,212215,J,adm,7,38,11118.39
2023,11,212215,J,adm,8,14,13614.29
2023,11,212215,J,adm,9,5,16513.33
2023,11,212215,J,adm,10,118,12996.58
2023,11,212215,J,deslig,4,2,38605.26
2023,11,212215,J,deslig,5,6,15302.07
2023,11,212215,J,deslig,7,24,13455.51
2023,11,212215,J,deslig,10,11,11351.07
2023,11,212215,K,adm,1,1,22500.0
2023,11,212215,K,adm,8,2,7500.0
2023,11,212215,K,adm,10,9,9333.33
2023,11,212215,K,deslig,8,11,13029.47
2023,11,212215,K,deslig,10,18,16344.49
2023,11,212215,M,adm,4,1,35324.0
2023,11,212215,N,adm,3,3,24440.33
2023,11,212215,N,adm,7,11,28534.02
2023,11,212215,N,adm,9,1,16000.0
2023,11,212215,N,adm,10,3,9500.0
2023,11,212215,N,deslig,8,20,39837.13
2023,11,212305,C,adm,6,3,2165.0
2023,11,212305,J,adm,6,9,5716.67
2023,11,212305,J,adm,7,9,4833.11
2023,11,212305,J,adm,10,18,9185.52
2023,11,212305,J,deslig,1,9,6603.31
2023,11,212305,J,deslig,9,15,9200.38
2023,11,212305,J,deslig,10,13,10162.79
2023,11,212305,K,adm,1,2,10650.0
2023,11,212305,M,adm,6,1,20000.0
2023,11,212305,M,adm,10,8,8625.0
2023,11,212305,M,deslig,10,10,10154.0
2023,11,212305,N,adm,7,4,12136.0
2023,11,212305,N,adm,10,7,8383.07
2023,11,212305,N,deslig,4,2,6369.85
2023,11,212305,N,deslig,7,3,14468.74
2023,11,212405,C,adm,1,1,4886.0
2023,11,212405,C,adm,7,18,8578.22
2023,11,212405,C,adm,8,10,9345.89
2023,11,212405,C,adm,9,21,9121.41
2023,11,212405,C,adm,10,23,7303.25
2023,11,212405,C,deslig,3,1,7872.02
2023,11,212405,C,deslig,4,4,3762.71
2023,11,212405,C,deslig,6,9,7142.57
2023,11,212405,C,deslig,7,10,7410.45
2023,11,212405,C,deslig,8,13,9208.81
2023,11,212405,C,deslig,10,31,9137.46
2023,11,212405,D,deslig,7,1,13000.0
2023,11,212405,D,deslig,10,1,6117.6
2023,11,212405,E,adm,5,1,2630.0
2023,11,212405,F,adm,4,2,5500.0
2023,11,212405,F,deslig,10,1,4015.53
2023,11,212405,G,adm,4,9,3068.56
2023,11,212405,G,adm,6,15,8116.68
2023,11,212405,G,adm,7,41,6596.8
2023,11,212405,G,adm,8,17,9266.42
2023,11,212405,G,adm,9,6,6023.84
2023,11,212405,G,adm,10,13,11550.0
2023,11,212405,G,deslig,4,12,2479.36
2023,11,212405,G,deslig,5,9,3365.32
2023,11,212405,G,deslig,6,16,6991.62
2023,11,212405,G,deslig,8,16,9376.64
2023,11,212405,G,deslig,9,4,7204.31
2023,11,212405,G,deslig,10,12,10068.55
2023,11,212405,H,adm,7,4,5725.0
2023,11,212405,H,adm,8,7,7824.97
2023,11,212405,H,adm,10,2,13300.0
2023,11,212405,H,deslig,8,5,6648.2
2023,11,212405,I,deslig,6,1,10426.6
2023,11,212405,I,deslig,8,1,12120.0
2023,11,212405,J,adm,1,41,4422.21
2023,11,212405,J,adm,2,16,4699.09
2023,11,212405,J,adm,3,34,5732.24
2023,11,212405,J,adm,4,48,5484.75
2023,11,212405,J,adm,5,94,5658.5
2023,11,212405,J,adm,6,105,6273.42
2023,11,212405,J,adm,7,195,6354.98
2023,11,212405,J,adm,8,142,9216.43
2023,11,212405,J,adm,9,174,8942.1
2023,11,212405,J,adm,10,491,9797.25
2023,11,212405,J,deslig,2,20,4298.0
2023,11,212405,J,deslig,3,28,5460.23
2023,11,212405,J,deslig,4,53,5285.87
2023,11,212405,J,deslig,5,86,5652.16
2023,11,212405,J,deslig,6,116,6734.6
2023,11,212405,J,deslig,7,137,7597.04
2023,11,212405,J,deslig,8,112,9207.62
2023,11,212405,J,deslig,9,132,8025.64
2023,11,212405,J,deslig,10,316,10423.48
2023,11,212405,K,adm,1,7,9182.77
2023,11,212405,K,adm,6,11,8555.94
2023,11,212405,K,adm,7,31,8689.86
2023,11,212405,K,adm,8,20,8415.53
2023,11,212405,K,adm,9,23,9081.25
2023,11,212405,K,adm,10,292,9587.64
2023,11,212405,K,deslig,1,10,13395.0
2023,11,212405,K,deslig,4,3,14476.77
2023,11,212405,K,deslig,5,12,6050.66
2023,11,212405,K,deslig,7,18,9374.36
2023,11,212405,K,deslig,8,11,9980.26
2023,11,212405,K,deslig,9,31,11809.88
2023,11,212405,K,deslig,10,207,10526.39
2023,11,212405,L,adm,10,6,10196.17
2023,11,212405,L,deslig,10,9,13316.46
2023,11,212405,M,adm,1,7,6669.16
2023,11,212405,M,adm,2,7,5805.99
2023,11,212405,M,adm,4,8,7556.55
2023,11,212405,M,adm,5,22,6461.3
2023,11,212405,M,adm,7,42,7697.12
2023,11,212405,M,adm,9,32,7307.12
2023,11,212405,M,adm,10,114,8572.32
2023,11,212405,M,deslig,4,15,5190.67
2023,11,212405,M,deslig,5,22,6232.8
2023,11,212405,M,deslig,6,16,6602.81
2023,11,212405,M,deslig,7,21,9062.05
2023,11,212405,M,deslig,8,11,7709.61
2023,11,212405,M,deslig,9,34,10639.7
2023,11,212405,M,deslig,10,120,9597.84
2023,11,212405,N,adm,1,27,6558.4
2023,11,212405,N,adm,3,6,3941.71
2023,11,212405,N,adm,5,56,3106.59
2023,11,212405,N,adm,7,18,11038.41
2023,11,212405,N,adm,8,30,8644.96
2023,11,212405,N,adm,9,38,4761.92
2023,11,212405,N,adm,10,24,7769.24
2023,11,212405,N,deslig,1,6,6612.01
2023,11,212405,N,deslig,5,13,6081.66
2023,11,212405,N,deslig,6,13,4426.18
2023,11,212405,N,deslig,8,36,10100.55
2023,11,212405,N,deslig,9,20,6880.62
2023,11,212405,N,deslig,10,41,6177.42
2023,11,212405,O,deslig,7,2,8480.8
2023,11,212405,P,adm,3,4,3945.0
2023,11,212405,P,adm,6,2,3305.43
2023,11,212405,P,adm,7,6,7581.89
2023,11,212405,P,adm,8,2,4119.79
2023,11,212405,P,deslig,1,2,3618.98
2023,11,212405,P,deslig,3,2,4373.64
2023,11,212405,P,deslig,8,4,6113.85
2023,11,212405,Q,adm,1,2,4358.5
2023,11,212405,Q,adm,7,5,6118.25
2023,11,212405,Q,adm,9,1,9193.32
2023,11,212405,Q,adm,10,17,10232.54
2023,11,212405,Q,deslig,4,1,2490.72
2023,11,212405,Q,deslig,8,7,7062.16
2023,11,212405,Q,deslig,9,5,9867.91
2023,11,212405,S,adm,3,4,4023.97
2023,11,212405,S,deslig,5,2,4966.81
2023,11,212405,S,deslig,9,1,9154.0
2023,11,212410,C,adm,4,3,1867.18
2023,11,212410,C,adm,6,2,5625.0
2023,11,212410,C,adm,9,4,9187.14
2023,11,212410,C,deslig,7,5,4452.9
2023,11,212410,F,adm,10,3,5245.43
2023,11,212410,F,deslig,7,2,3760.45
2023,11,212410,F,deslig,8,2,3297.03
2023,11,212410,F,deslig,9,1,6485.2
2023,11,212410,F,deslig,10,2,4840.89
2023,11,212410,G,adm,3,1,1861.71
2023,11,212410,G,adm,4,6,1976.67
2023,11,212410,G,adm,5,11,4741.44
2023,11,212410,G,adm,6,8,4104.59
2023,11,212410,G,adm,8,10,8841.3
2023,11,212410,G,adm,10,3,8033.33
2023,11,212410,G,deslig,1,3,2522.7
2023,11,212410,G,deslig,3,3,2800.0
2023,11,212410,G,deslig,4,4,1936.78
2023,11,212410,G,deslig,5,10,3417.71
2023,11,212410,G,deslig,6,5,3730.8
2023,11,212410,H,adm,4,4,5750.0
2023,11,212410,H,adm,5,4,7074.76
2023,11,212410,I,deslig,9,2,5840.74
2023,11,212410,J,adm,3,4,3911.56
2023,11,212410,J,adm,4,11,5342.75
2023,11,212410,J,adm,5,29,3588.65
2023,11,212410,J,adm,6,26,5555.75
2023,11,212410,J,adm,7,26,4792.46
2023,11,212410,J,adm,9,19,7897.06
2023,11,212410,J,adm,10,37,5766.53
2023,11,212410,J,deslig,1,7,4006.26
2023,11,212410,J,deslig,2,2,2940.53
2023,11,212410,J,deslig,3,8,5818.73
2023,11,212410,J,deslig,5,35,3580.07
2023,11,212410,J,deslig,6,25,5975.62
2023,11,212410,J,deslig,7,31,5610.49
2023,11,212410,J,deslig,8,19,6678.6
2023,11,212410,J,deslig,9,15,7001.01
2023,11,212410,J,deslig,10,13,5108.35
2023,11,212410,K,adm,6,5,5591.32
2023,11,212410,K,adm,9,1,12481.94
2023,11,212410,K,adm,10,8,13136.0
2023,11,212410,K,deslig,7,6,7266.17
2023,11,212410,K,deslig,8,1,3573.66
2023,11,212410,K,deslig,9,4,7599.81
2023,11,212410,K,deslig,10,9,9598.45
2023,11,212410,M,adm,2,9,2814.03
2023,11,212410,M,adm,3,5,4462.0
2023,11,212410,M,adm,6,7,3404.59
2023,11,212410,M,adm,7,4,4650.0
2023,11,212410,M,adm,10,8,6190.02
2023,11,212410,M,deslig,5,5,6997.76
2023,11,212410,M,deslig,6,2,5245.47
2023,11,212410,M,deslig,8,3,4293.61
2023,11,212410,M,deslig,10,11,6819.08
2023,11,212410,N,adm,5,7,4263.23
2023,11,212410,N,adm,6,12,2346.18
2023,11,212410,N,adm,8,8,7500.25
2023,11,212410,N,adm,10,15,3991.57
2023,11,212410,N,deslig,5,3,3584.14
2023,11,212410,N,deslig,8,5,4551.67
2023,11,212410,N,deslig,10,26,4603.64
2023,11,212410,P,deslig,6,1,4756.71
2023,11,212410,S,deslig,2,1,6200.0
2023,11,212425,G,deslig,5,1,10099.79
2023,11,212425,J,adm,5,4,11170.09
2023,11,212425,J,adm,6,3,13064.67
2023,11,212425,J,adm,7,1,14695.31
2023,11,212425,J,adm,10,9,13656.09
2023,11,212425,J,deslig,6,6,10087.16
2023,11,212425,J,deslig,8,3,11957.55
2023,11,212425,J,deslig,9,3,14631.02
2023,11,212425,J,deslig,10,6,14252.74
2023,11,212425,K,adm,8,1,9447.64
2023,11,212425,K,adm,10,10,16150.0
2023,11,212425,K,deslig,7,1,4200.0
2023,11,212425,K,deslig,10,2,14125.21
2023,11,212425,N,adm,10,1,14000.0
2023,11,203105,C,deslig,10,3,5276.31
2023,11,203105,H,adm,8,2,11300.0
2023,11,203105,H,deslig,8,1,9300.0
2023,11,203105,J,adm,6,2,16000.0
2023,11,203105,J,deslig,9,2,30174.5
2023,11,203105,J,deslig,10,1,8230.68
2023,11,203105,M,adm,5,4,5299.06
2023,11,203105,M,deslig,10,6,9141.67
2023,11,203105,N,adm,8,2,15670.0
2023,11,211205,H,adm,4,2,2385.16
2023,11,211205,J,deslig,7,2,7871.72
2023,11,211205,J,deslig,8,2,12841.0
2023,11,211205,K,deslig,1,1,5159.77
2023,11,211210,N,adm,10,1,3885.0
2023,11,211210,Q,adm,10,1,5857.56
2023,11,211220,A,adm,6,1,19000.0
2023,11,211220,J,adm,3,1,11500.0
2023,11,211220,J,adm,5,2,11000.5
2023,11,212205,A,deslig,9,1,22407.0
2023,11,212205,G,adm,4,1,2000.0
2023,11,212205,G,deslig,1,1,8065.1
2023,11,212205,G,deslig,10,5,17612.02
2023,11,212205,J,adm,8,8,17391.59
2023,11,212205,J,deslig,5,5,8267.27
2023,11,212205,J,deslig,6,5,4817.57
2023,11,212205,K,deslig,3,1,41464.24
2023,11,212205,M,deslig,6,1,19347.91
2023,11,212205,M,deslig,7,1,14847.0
2023,11,212205,M,deslig,9,5,13497.15
2023,11,212205,M,deslig,10,12,14114.86
2023,11,212205,N,deslig,9,2,12500.0
2023,11,212210,J,adm,3,1,6500.0
2023,11,212210,J,adm,6,1,12080.0
2023,11,212210,J,adm,8,2,5186.0
2023,11,212215,C,adm,5,1,7200.0
2023,11,212215,J,adm,4,10,24482.28
2023,11,212215,J,deslig,3,5,19824.14
2023,11,212215,J,deslig,6,6,12761.62
2023,11,212215,M,adm,6,1,39000.0
2023,11,212215,M,adm,7,1,16500.0
2023,11,212215,M,deslig,1,5,22523.71
2023,11,212215,M,deslig,7,3,23844.92
2023,11,212215,M,deslig,9,1,8832.8
2023,11,212215,N,deslig,7,6,32802.06
2023,11,212215,N,deslig,10,1,16000.0
2023,11,212305,C,adm,5,1,13000.0
2023,11,212305,C,deslig,10,2,15779.99
2023,11,212305,J,adm,5,3,8558.33
2023,11,212305,J,deslig,8,7,12117.38
2023,11,212305,K,adm,9,1,7000.0
2023,11,212305,K,adm,10,8,8896.31
2023,11,212305,K,deslig,10,4,9312.36
2023,11,212305,N,deslig,8,1,3000.0
2023,11,212305,N,deslig,9,8,5081.86
2023,11,212305,N,deslig,10,5,7140.68
2023,11,212305,P,deslig,4,2,7934.23
2023,11,212405,C,adm,5,7,3689.57
2023,11,212405,C,deslig,5,6,9346.06
2023,11,212405,C,deslig,9,12,9715.72
2023,11,212405,F,adm,5,3,2540.12
2023,11,212405,F,adm,7,1,4960.0
2023,11,212405,G,adm,1,7,2865.31
2023,11,212405,G,adm,5,6,5162.65
2023,11,212405,G,deslig,1,3,3334.04
2023,11,212405,G,deslig,7,16,5395.81
2023,11,212405,I,adm,2,1,3500.0
2023,11,212405,I,adm,6,1,6500.0
2023,11,212405,I,deslig,4,1,4500.0
2023,11,212405,J,deslig,1,28,7789.91
2023,11,212405,K,adm,5,14,6300.09
2023,11,212405,K,deslig,6,12,12204.49
2023,11,212405,L,adm,7,2,6750.0
2023,11,212405,M,adm,6,11,6719.72
2023,11,212405,M,deslig,1,2,7985.7
2023,11,212405,M,deslig,2,6,5756.0
2023,11,212405,N,adm,6,12,7340.01
2023,11,212405,N,deslig,2,3,1888.91
2023,11,212405,N,deslig,7,18,9199.62
2023,11,212405,O,adm,10,1,4517.51
2023,11,212405,P,adm,1,2,3660.45
2023,11,212405,P,adm,9,6,10947.43
2023,11,212405,P,deslig,5,2,3839.23
2023,11,212405,Q,deslig,7,3,6251.09
2023,11,212405,Q,deslig,10,14,9144.15
2023,11,212405,R,adm,8,1,3847.01
2023,11,212405,R,deslig,9,5,5117.61
2023,11,212405,S,adm,1,3,6000.0
2023,11,212405,S,deslig,2,3,3138.11
2023,11,212405,S,deslig,8,3,10254.36
2023,11,212410,C,adm,1,1,1900.0
2023,11,212410,C,adm,5,3,3513.33
2023,11,212410,C,adm,7,5,4192.96
2023,11,212410,C,deslig,5,1,6000.0
2023,11,212410,G,adm,1,4,3218.67
2023,11,212410,G,adm,7,8,9152.0
2023,11,212410,G,deslig,2,3,2280.82
2023,11,212410,G,deslig,9,2,10576.74
2023,11,212410,H,deslig,10,2,5086.65
2023,11,212410,J,adm,1,14,5481.65
2023,11,212410,J,adm,8,20,6829.13
2023,11,212410,J,deslig,4,7,3646.44
2023,11,212410,K,adm,7,5,11500.0
2023,11,212410,K,deslig,6,3,6398.93
2023,11,212410,M,adm,4,3,3206.67
2023,11,212410,M,adm,5,9,4045.28
2023,11,212410,M,adm,8,1,2886.4
2023,11,212410,M,deslig,7,10,6830.55
2023,11,212410,N,adm,9,3,8047.33
2023,11,212410,N,deslig,1,2,6578.87
2023,11,212410,N,deslig,6,6,2593.0
2023,11,212410,N,deslig,7,4,8283.57
2023,11,212410,N,deslig,9,5,6178.39
2023,11,212410,P,adm,4,1,7426.3
2023,11,212410,P,adm,5,2,3125.0
2023,11,212410,P,adm,9,4,4206.98
2023,11,212410,Q,adm,4,1,7560.0
2023,11,212410,Q,adm,7,1,5000.0
2023,11,212410,Q,adm,10,1,8070.59
2023,11,212410,Q,deslig,10,1,6526.34
2023,11,212410,S,adm,1,3,6663.22
2023,11,212410,S,adm,9,1,8757.0
2023,11,212410,S,deslig,6,1,3375.04
2023,11,212425,G,adm,7,1,15000.0
2023,11,212425,G,deslig,10,3,14584.08
2023,11,212425,H,adm,8,1,16164.33
2023,11,212425,J,adm,9,2,16250.0
2023,11,212425,M,deslig,9,1,17000.0
2023,11,212425,M,deslig,10,6,14927.82
2023,11,212425,N,adm,9,1,16500.0
2023,11,212425,P,deslig,8,1,6283.0
2023,11,203105,C,adm,8,2,17805.0
2023,11,203105,G,deslig,8,1,18123.75
2023,11,203105,J,adm,4,2,7250.0
2023,11,211205,Q,adm,10,2,8428.65
2023,11,211205,Q,deslig,10,2,7254.65
2023,11,211210,C,adm,10,1,5000.0
2023,11,211220,C,adm,5,1,4500.0
2023,11,211220,N,adm,1,1,7745.37
2023,11,212205,C,deslig,9,2,8703.58
2023,11,212205,G,adm,10,3,19012.67
2023,11,212205,G,deslig,6,1,9367.9
2023,11,212205,J,adm,2,1,5200.0
2023,11,212205,J,adm,4,8,27309.2
2023,11,212205,J,deslig,8,3,21248.82
2023,11,212205,K,deslig,8,1,4567.0
2023,11,212205,L,deslig,6,2,12700.4
2023,11,212205,M,adm,6,2,9700.0
2023,11,212205,M,adm,10,8,13872.38
2023,11,212205,N,adm,4,1,7351.0
2023,11,212205,N,adm,7,4,31625.09
2023,11,212210,G,adm,6,1,14200.0
2023,11,212215,J,adm,3,4,7537.5
2023,11,212215,J,deslig,9,2,8047.74
2023,11,212215,K,deslig,5,1,28168.78
2023,11,212215,M,adm,1,2,33830.5
2023,11,212215,M,deslig,6,4,18043.31
2023,11,212215,N,adm,1,4,24017.29
2023,11,212215,N,adm,8,15,18267.18
2023,11,212305,G,adm,5,1,21000.0
2023,11,212305,G,adm,7,2,11500.0
2023,11,212305,G,adm,8,1,4206.85
2023,11,212305,G,deslig,2,1,4729.05
2023,11,212305,H,adm,7,1,12000.0
2023,11,212305,J,adm,1,2,7750.0
2023,11,212305,J,adm,9,7,10424.43
2023,11,212305,J,deslig,4,3,10989.72
2023,11,212305,J,deslig,6,4,4852.52
2023,11,212305,J,deslig,7,7,6112.29
2023,11,212305,M,deslig,8,2,7455.41
2023,11,212305,P,adm,1,1,6000.0
2023,11,212405,C,adm,6,5,10455.25
2023,11,212405,D,adm,7,3,7086.67
2023,11,212405,E,deslig,1,1,1350.0
2023,11,212405,E,deslig,7,1,15280.03
2023,11,212405,F,deslig,8,1,5887.64
2023,11,212405,G,adm,2,5,2362.2
2023,11,212405,G,adm,3,3,6758.33
2023,11,212405,G,deslig,2,10,2380.51
2023,11,212405,G,deslig,3,2,2933.2
2023,11,212405,H,adm,1,1,6500.0
2023,11,212405,H,adm,3,1,15750.0
2023,11,212405,H,deslig,5,2,3339.29
2023,11,212405,H,deslig,10,1,5779.89
2023,11,212405,I,adm,7,1,2200.0
2023,11,212405,K,adm,2,1,4000.0
2023,11,212405,K,adm,3,2,6250.0
2023,11,212405,M,adm,8,6,7002.33
2023,11,212405,N,adm,2,2,3350.0
2023,11,212405,N,deslig,3,5,5478.1
2023,11,212405,P,deslig,6,3,2473.67
2023,11,212405,P,deslig,9,2,4256.89
2023,11,212405,S,deslig,6,6,6988.27
2023,11,212405,S,deslig,7,3,6693.83
2023,11,212410,C,adm,2,2,2750.0
2023,11,212410,C,adm,3,1,1600.0
2023,11,212410,C,adm,8,2,3302.5
2023,11,212410,C,adm,10,2,7783.41
2023,11,212410,C,deslig,4,1,3500.0
2023,11,212410,G,adm,2,1,6600.0
2023,11,212410,G,deslig,7,8,7369.76
2023,11,212410,G,deslig,10,2,7825.27
2023,11,212410,H,adm,1,3,4250.0
2023,11,212410,I,adm,9,3,5000.0
2023,11,212410,K,adm,1,1,6400.0
2023,11,212410,K,deslig,3,2,6332.76
2023,11,212410,M,deslig,1,4,4755.85
2023,11,212410,M,deslig,2,5,3514.97
2023,11,212410,N,adm,7,4,9240.38
2023,11,212410,N,deslig,3,3,2042.78
2023,11,212410,P,deslig,7,1,8500.0
2023,11,212425,F,deslig,9,1,21743.53
2023,11,212425,J,deslig,7,2,16311.86
2023,11,203105,J,adm,5,1,2400.0
2023,11,203105,J,adm,7,1,3500.0
2023,11,203105,K,adm,6,1,15000.0
2023,11,203105,K,adm,10,1,5698.0
2023,11,203105,M,adm,8,1,8161.54
2023,11,203105,M,deslig,5,1,4228.03
2023,11,203105,M,deslig,7,1,10774.0
2023,11,203105,M,deslig,9,3,13801.67
2023,11,211205,C,adm,5,1,3000.0
2023,11,211205,M,adm,8,3,7540.0
2023,11,211205,M,deslig,10,1,9117.44
2023,11,211205,N,adm,1,1,3700.0
2023,11,211210,N,deslig,9,1,3765.51
2023,11,211220,J,deslig,5,1,7242.2
2023,11,212205,G,adm,7,1,24384.62
2023,11,212205,J,adm,5,3,9707.69
2023,11,212205,J,deslig,1,2,12415.47
2023,11,212205,J,deslig,3,2,25166.67
2023,11,212205,K,adm,7,2,20673.89
2023,11,212205,K,deslig,10,3,12036.3
2023,11,212205,M,adm,7,1,21420.0
2023,11,212205,M,deslig,1,1,21334.18
2023,11,212205,N,adm,8,1,21833.33
2023,11,212205,N,adm,9,1,11500.0
2023,11,212210,H,adm,6,1,19500.0
2023,11,212210,J,adm,7,3,3021.58
2023,11,212210,N,adm,9,4,14250.0
2023,11,212215,C,deslig,8,1,10883.0
2023,11,212215,G,deslig,8,2,5091.7
2023,11,212215,J,adm,2,3,22333.33
2023,11,212215,J,deslig,8,5,14327.92
2023,11,212215,K,deslig,7,1,13073.64
2023,11,212215,M,adm,8,2,5255.33
2023,11,212215,M,adm,9,2,17700.0
2023,11,212305,A,adm,6,1,4300.0
2023,11,212305,H,deslig,7,2,6743.66
2023,11,212305,J,deslig,5,5,6274.56
2023,11,212305,K,adm,5,1,13500.0
2023,11,212305,K,adm,8,2,9750.0
